Lugar;Algoritmo;RMSE;R2
La Rita;ElasticNet regression;958.5308226;0.435863588
La Rita;ElasticNet regression;958.5663104;0.431191734
La Rita;ElasticNet regression;958.5663104;0.431191734
La Rita;ElasticNet regression;958.5663104;0.431191734
La Rita;ElasticNet regression;958.5889406;0.430224844
La Rita;Ridge regression;958.6050371;0.435914761
La Rita;Ridge regression;958.6050371;0.435914761
La Rita;Ridge regression;958.6050371;0.435914761
La Rita;Linear regression;958.6050805;0.435914784
La Rita;Linear regression;958.6050805;0.435914784
La Rita;Linear regression;958.6050805;0.435914784
La Rita;Ridge regression;958.6120929;0.431219333
La Rita;Ridge regression;958.6120929;0.431219333
La Rita;Ridge regression;958.6120929;0.431219333
La Rita;Linear regression;958.6121233;0.431219351
La Rita;Linear regression;958.6121233;0.431219351
La Rita;Linear regression;958.6121233;0.431219351
La Rita;SVR - linear kernel;958.705553;0.437688652
28 Millas;SVR - linear kernel;958.7306567;0.468212688
La Rita;Ridge regression;958.8195711;0.430794811
La Rita;Ridge regression;958.8517324;0.428784924
La Rita;Ridge regression;958.8517324;0.428784924
La Rita;Linear regression;958.8563016;0.430815569
La Rita;SVR - linear kernel;958.8612791;0.414573692
La Rita;ElasticNet regression;958.8786196;0.434805891
28 Millas;ESN;958.9051762;0.363387026
28 Millas;ESN;958.9051762;0.363387026
28 Millas;ESN;958.9051762;0.363387026
La Rita;Linear regression;958.9108302;0.428789696
La Rita;Linear regression;958.9108302;0.428789696
La Rita;Ridge regression;959.1388076;0.435369491
La Rita;Linear regression;959.1833063;0.435384515
La Rita;Ridge regression;959.285706;0.426384295
La Rita;Ridge regression;959.285706;0.426384295
La Rita;Ridge regression;959.285706;0.426384295
La Rita;Ridge regression;959.285706;0.426384295
La Rita;Ridge regression;959.2980894;0.428765845
La Rita;Ridge regression;959.2980894;0.428765845
La Rita;Ridge regression;959.3251857;0.455320566
La Rita;Ridge regression;959.3251857;0.455320566
La Rita;Ridge regression;959.3251857;0.455320566
La Rita;Ridge regression;959.3251857;0.455320566
La Rita;Ridge regression;959.3282391;0.420642913
La Rita;Ridge regression;959.3282391;0.420642913
La Rita;Ridge regression;959.3282391;0.420642913
La Rita;Ridge regression;959.3282391;0.420642913
La Rita;Linear regression;959.3605432;0.420649071
La Rita;Linear regression;959.3605432;0.420649071
La Rita;Linear regression;959.3605432;0.420649071
La Rita;Linear regression;959.3605432;0.420649071
La Rita;Linear regression;959.3657462;0.455332314
La Rita;Linear regression;959.3657462;0.455332314
La Rita;Linear regression;959.3657462;0.455332314
La Rita;Linear regression;959.3657462;0.455332314
La Rita;Ridge regression;959.4227;0.45529396
La Rita;Ridge regression;959.4227;0.45529396
La Rita;ElasticNet regression;959.4569363;0.453253953
La Rita;Ridge regression;959.4578778;0.453254927
La Rita;Linear regression;959.4578782;0.453254927
La Rita;Linear regression;959.464023;0.455304503
La Rita;Linear regression;959.464023;0.455304503
La Rita;Linear regression;959.4855074;0.426412941
La Rita;Linear regression;959.4855074;0.426412941
La Rita;Linear regression;959.4855074;0.426412941
La Rita;Linear regression;959.4855074;0.426412941
La Rita;ElasticNet regression;959.5739161;0.453498513
La Rita;ElasticNet regression;959.5739161;0.453498513
La Rita;ElasticNet regression;959.5739161;0.453498513
La Rita;Ridge regression;959.5862577;0.453509479
La Rita;Ridge regression;959.5862577;0.453509479
La Rita;Ridge regression;959.5862577;0.453509479
La Rita;Linear regression;959.5862648;0.453509485
La Rita;Linear regression;959.5862648;0.453509485
La Rita;Linear regression;959.5862648;0.453509485
La Rita;ElasticNet regression;959.5922279;0.39407688
La Rita;ElasticNet regression;959.5922279;0.39407688
La Rita;ElasticNet regression;959.5922279;0.39407688
La Rita;ElasticNet regression;959.5922279;0.39407688
La Rita;SVR - linear kernel;959.6024118;0.460629375
La Rita;Ridge regression;959.638419;0.424712102
La Rita;Ridge regression;959.638419;0.424712102
La Rita;Ridge regression;959.638419;0.424712102
La Rita;ElasticNet regression;959.6536973;0.394079596
La Rita;ElasticNet regression;959.6536973;0.394079596
La Rita;Ridge regression;959.6781824;0.43253467
La Rita;Ridge regression;959.6781824;0.43253467
La Rita;SVR - linear kernel;959.6930692;0.404763411
La Rita;Ridge regression;959.7282319;0.418470899
La Rita;Ridge regression;959.7282319;0.418470899
La Rita;SVR - linear kernel;959.7425953;0.404498
La Rita;Linear regression;959.7631879;0.424743171
La Rita;Linear regression;959.7631879;0.424743171
La Rita;Linear regression;959.7631879;0.424743171
La Rita;ElasticNet regression;959.7683931;0.46198552
La Rita;ElasticNet regression;959.7683931;0.46198552
La Rita;Ridge regression;959.7790105;0.456434983
La Rita;Ridge regression;959.7790105;0.456434983
La Rita;ElasticNet regression;959.8120073;0.448361132
La Rita;ElasticNet regression;959.8120073;0.448361132
La Rita;ElasticNet regression;959.8120073;0.448361132
La Rita;ElasticNet regression;959.8120073;0.448361132
La Rita;ElasticNet regression;959.8503886;0.446334971
La Rita;ElasticNet regression;959.8503886;0.446334971
La Rita;ElasticNet regression;959.8503886;0.446334971
La Rita;Linear regression;959.8794178;0.456435974
La Rita;Linear regression;959.8794178;0.456435974
La Rita;Ridge regression;959.887048;0.453421479
La Rita;Ridge regression;959.887048;0.453421479
La Rita;SVR - linear kernel;959.8925162;0.397616142
La Rita;Ridge regression;959.9009754;0.446353818
La Rita;Ridge regression;959.9009754;0.446353818
La Rita;Ridge regression;959.9009754;0.446353818
La Rita;Linear regression;959.9010086;0.446353828
La Rita;Linear regression;959.9010086;0.446353828
La Rita;Linear regression;959.9010086;0.446353828
La Rita;ElasticNet regression;959.9025326;0.434392597
La Rita;ElasticNet regression;959.9025326;0.434392597
La Rita;ElasticNet regression;959.9025326;0.434392597
La Rita;ElasticNet regression;959.9025326;0.434392597
La Rita;Ridge regression;959.9883484;0.445831254
La Rita;Linear regression;960.0186101;0.44583364
La Rita;Linear regression;960.0754152;0.453475978
La Rita;Linear regression;960.0754152;0.453475978
La Rita;SVR - linear kernel;960.1127511;0.369691242
28 Millas;ESN;960.1477973;0.402475802
28 Millas;ESN;960.1477973;0.402475802
28 Millas;ESN;960.1477973;0.402475802
La Rita;SVR - linear kernel;960.1915498;0.368291865
La Rita;Linear regression;960.2857883;0.428959788
La Rita;Linear regression;960.2857883;0.428959788
La Rita;ElasticNet regression;960.3055347;0.42183231
La Rita;ElasticNet regression;960.3055347;0.42183231
La Rita;ElasticNet regression;960.3055347;0.42183231
La Rita;Ridge regression;960.3280004;0.4218422
La Rita;Ridge regression;960.3280004;0.4218422
La Rita;Ridge regression;960.3280004;0.4218422
La Rita;Linear regression;960.3280134;0.421842212
La Rita;Linear regression;960.3280134;0.421842212
La Rita;Linear regression;960.3280134;0.421842212
La Rita;SVR - linear kernel;960.412103;0.385330209
La Rita;SVR - linear kernel;960.4489578;0.38356871
La Rita;ElasticNet regression;960.4790404;0.421733502
La Rita;Ridge regression;960.4800766;0.421721496
La Rita;Linear regression;960.4800774;0.421721497
La Rita;Ridge regression;960.491044;0.468717997
La Rita;Ridge regression;960.491044;0.468717997
La Rita;ElasticNet regression;960.5079771;0.43859186
La Rita;ElasticNet regression;960.5079771;0.43859186
La Rita;ElasticNet regression;960.5079771;0.43859186
La Rita;ElasticNet regression;960.5079771;0.43859186
La Rita;ElasticNet regression;960.5413615;0.438612067
La Rita;ElasticNet regression;960.5413615;0.438612067
La Rita;Linear regression;960.5806488;0.468700532
La Rita;Linear regression;960.5806488;0.468700532
La Rita;Linear regression;960.6094348;0.432653546
La Rita;Linear regression;960.6094348;0.432653546
La Rita;SVR - linear kernel;960.6127979;0.500082294
La Rita;ElasticNet regression;960.6193236;0.404808868
La Rita;ElasticNet regression;960.6193236;0.404808868
La Rita;ElasticNet regression;960.6193236;0.404808868
La Rita;ElasticNet regression;960.6193236;0.404808868
La Rita;ElasticNet regression;960.6669178;0.404818144
La Rita;ElasticNet regression;960.6669178;0.404818144
La Rita;SVR - linear kernel;960.8345834;0.381590253
La Rita;SVR - linear kernel;960.9625689;0.433049438
La Rita;Ridge regression;960.9741141;0.43365945
La Rita;Ridge regression;960.9741141;0.43365945
La Rita;ElasticNet regression;961.0241265;0.441092805
La Rita;ElasticNet regression;961.0241265;0.441092805
La Rita;ElasticNet regression;961.0241265;0.441092805
La Rita;Ridge regression;961.033699;0.441108162
La Rita;Ridge regression;961.033699;0.441108162
La Rita;Ridge regression;961.033699;0.441108162
La Rita;Linear regression;961.0337063;0.441108172
La Rita;Linear regression;961.0337063;0.441108172
La Rita;Linear regression;961.0337063;0.441108172
La Rita;Linear regression;961.1316946;0.418852367
La Rita;Linear regression;961.1316946;0.418852367
La Rita;Ridge regression;961.1477183;0.439676697
La Rita;Ridge regression;961.1477183;0.439676697
La Rita;Ridge regression;961.1477183;0.439676697
La Rita;Ridge regression;961.1477183;0.439676697
La Rita;ElasticNet regression;961.188593;0.462557455
La Rita;ElasticNet regression;961.188593;0.462557455
La Rita;ElasticNet regression;961.188593;0.462557455
La Rita;ElasticNet regression;961.188593;0.462557455
La Rita;Linear regression;961.201649;0.43969375
La Rita;Linear regression;961.201649;0.43969375
La Rita;Linear regression;961.201649;0.43969375
La Rita;Linear regression;961.201649;0.43969375
La Rita;Ridge regression;961.2032785;0.416375096
La Rita;Ridge regression;961.2032785;0.416375096
La Rita;Linear regression;961.2535677;0.433792764
La Rita;Linear regression;961.2535677;0.433792764
La Rita;SVR - linear kernel;961.2689497;0.429678344
La Rita;Ridge regression;961.2728627;0.44089437
La Rita;Linear regression;961.2728631;0.440894371
La Rita;ElasticNet regression;961.2748268;0.440896604
28 Millas;ESN;961.2924121;0.389838776
La Rita;SVR - linear kernel;961.3607181;0.413898206
La Rita;Ridge regression;961.3690737;0.452098179
La Rita;Ridge regression;961.3690737;0.452098179
28 Millas;ESN;961.3988786;0.483684934
La Rita;Linear regression;961.40412;0.45209691
La Rita;Linear regression;961.40412;0.45209691
La Rita;Ridge regression;961.4449284;0.467045378
La Rita;Ridge regression;961.4449284;0.467045378
La Rita;ElasticNet regression;961.451986;0.445157376
La Rita;ElasticNet regression;961.4644865;0.445669359
La Rita;ElasticNet regression;961.4644865;0.445669359
La Rita;ElasticNet regression;961.4644865;0.445669359
La Rita;Linear regression;961.4679558;0.467046493
La Rita;Linear regression;961.4679558;0.467046493
La Rita;Ridge regression;961.4930255;0.43957018
La Rita;Ridge regression;961.4930255;0.43957018
La Rita;Ridge regression;961.5045164;0.445715065
La Rita;Ridge regression;961.5045164;0.445715065
La Rita;Ridge regression;961.5045164;0.445715065
La Rita;Linear regression;961.5045485;0.445715084
La Rita;Linear regression;961.5045485;0.445715084
La Rita;Linear regression;961.5045485;0.445715084
La Rita;Linear regression;961.5500235;0.439585509
La Rita;Linear regression;961.5500235;0.439585509
La Rita;ElasticNet regression;961.5645028;0.42646929
La Rita;ElasticNet regression;961.5645028;0.42646929
La Rita;ElasticNet regression;961.5645028;0.42646929
La Rita;ElasticNet regression;961.5645028;0.42646929
La Rita;ElasticNet regression;961.613494;0.422488449
La Rita;ElasticNet regression;961.6234423;0.430300702
La Rita;ElasticNet regression;961.6234423;0.430300702
La Rita;ElasticNet regression;961.6234423;0.430300702
La Rita;ElasticNet regression;961.6235103;0.426473875
La Rita;ElasticNet regression;961.6235103;0.426473875
La Rita;Ridge regression;961.6367778;0.430307373
La Rita;Ridge regression;961.6367778;0.430307373
La Rita;Ridge regression;961.6367778;0.430307373
La Rita;Linear regression;961.636787;0.430307381
La Rita;Linear regression;961.636787;0.430307381
La Rita;Linear regression;961.636787;0.430307381
La Rita;ElasticNet regression;961.6483828;0.417726874
La Rita;ElasticNet regression;961.6483828;0.417726874
La Rita;ElasticNet regression;961.6483828;0.417726874
La Rita;ElasticNet regression;961.6483828;0.417726874
La Rita;ElasticNet regression;961.6658424;0.446298642
La Rita;SVR - linear kernel;961.6708696;0.430170261
La Rita;ElasticNet regression;961.7169554;0.417729758
La Rita;ElasticNet regression;961.7169554;0.417729758
La Rita;Ridge regression;961.8099785;0.44352262
La Rita;Ridge regression;961.8099785;0.44352262
La Rita;Ridge regression;961.9106913;0.430102864
La Rita;Linear regression;961.9106918;0.430102865
La Rita;ElasticNet regression;961.912011;0.430111683
La Rita;Ridge regression;962.0130644;0.445207836
La Rita;Linear regression;962.041751;0.445219058
La Rita;Linear regression;962.0775388;0.443629089
La Rita;Linear regression;962.0775388;0.443629089
La Rita;Ridge regression;962.08244;0.452917536
La Rita;Ridge regression;962.08244;0.452917536
La Rita;Linear regression;962.2408678;0.416617836
La Rita;Linear regression;962.2408678;0.416617836
28 Millas;ESN;962.2438442;0.452006555
28 Millas;ESN;962.2438442;0.452006555
28 Millas;ESN;962.2438442;0.452006555
28 Millas;ESN;962.2438442;0.452006555
La Rita;Ridge regression;962.2946936;0.44128019
La Rita;Ridge regression;962.2946936;0.44128019
La Rita;ElasticNet regression;962.339683;0.452338588
La Rita;ElasticNet regression;962.339683;0.452338588
La Rita;ElasticNet regression;962.3436406;0.452301517
La Rita;ElasticNet regression;962.3436406;0.452301517
La Rita;ElasticNet regression;962.3436406;0.452301517
La Rita;ElasticNet regression;962.3436406;0.452301517
La Rita;Linear regression;962.3471487;0.452970129
La Rita;Linear regression;962.3471487;0.452970129
La Rita;Ridge regression;962.4092543;0.426605329
La Rita;Ridge regression;962.4092543;0.426605329
La Rita;Ridge regression;962.4092543;0.426605329
La Rita;Ridge regression;962.4092543;0.426605329
La Rita;SVR - linear kernel;962.4103169;0.408050293
28 Millas;ESN;962.4313826;0.285434172
28 Millas;ESN;962.4313826;0.285434172
28 Millas;ESN;962.4313826;0.285434172
La Rita;ElasticNet regression;962.5225765;0.452675851
La Rita;ElasticNet regression;962.5225765;0.452675851
La Rita;ElasticNet regression;962.5225765;0.452675851
La Rita;Linear regression;962.5315634;0.441342792
La Rita;Linear regression;962.5315634;0.441342792
La Rita;Ridge regression;962.5339999;0.452694439
La Rita;Ridge regression;962.5339999;0.452694439
La Rita;Ridge regression;962.5339999;0.452694439
La Rita;Linear regression;962.5340077;0.452694448
La Rita;Linear regression;962.5340077;0.452694448
La Rita;Linear regression;962.5340077;0.452694448
La Rita;Linear regression;962.5498141;0.426654837
La Rita;Linear regression;962.5498141;0.426654837
La Rita;Linear regression;962.5498141;0.426654837
La Rita;Linear regression;962.5498141;0.426654837
La Rita;SVR - linear kernel;962.5931415;0.451753137
La Rita;Ridge regression;962.6073524;0.438841276
La Rita;Ridge regression;962.6073524;0.438841276
La Rita;ElasticNet regression;962.6399576;0.458471848
La Rita;Ridge regression;962.6410874;0.458472214
La Rita;Linear regression;962.6410879;0.458472214
La Rita;ElasticNet regression;962.6431824;0.453177707
La Rita;SVR - linear kernel;962.6578262;0.422419967
La Rita;Ridge regression;962.7530184;0.452471695
La Rita;Linear regression;962.7530188;0.452471696
La Rita;ElasticNet regression;962.7532386;0.452469202
La Rita;Linear regression;962.7824161;0.43888157
La Rita;Linear regression;962.7824161;0.43888157
La Rita;ElasticNet regression;962.908154;0.458657834
La Rita;ElasticNet regression;962.908154;0.458657834
La Rita;ElasticNet regression;962.908154;0.458657834
La Rita;Ridge regression;962.9153506;0.430529352
La Rita;Ridge regression;962.9153506;0.430529352
La Rita;Ridge regression;962.9153506;0.430529352
La Rita;Ridge regression;962.9153506;0.430529352
La Rita;Ridge regression;962.922562;0.458661468
La Rita;Ridge regression;962.922562;0.458661468
La Rita;Ridge regression;962.922562;0.458661468
La Rita;Linear regression;962.9225706;0.45866147
La Rita;Linear regression;962.9225706;0.45866147
La Rita;Linear regression;962.9225706;0.45866147
La Rita;SVR - linear kernel;962.944352;0.409762266
La Rita;Linear regression;962.9978406;0.430558271
La Rita;Linear regression;962.9978406;0.430558271
La Rita;Linear regression;962.9978406;0.430558271
La Rita;Linear regression;962.9978406;0.430558271
La Rita;ElasticNet regression;963.0009043;0.410586554
La Rita;ElasticNet regression;963.0009043;0.410586554
La Rita;ElasticNet regression;963.0009043;0.410586554
La Rita;ElasticNet regression;963.0009043;0.410586554
La Rita;Ridge regression;963.0290956;0.437457822
La Rita;Ridge regression;963.0290956;0.437457822
La Rita;ElasticNet regression;963.0561244;0.410603483
La Rita;ElasticNet regression;963.0561244;0.410603483
La Rita;Linear regression;963.0851915;0.437457384
La Rita;Linear regression;963.0851915;0.437457384
La Rita;Ridge regression;963.1528717;0.431370823
La Rita;Ridge regression;963.1528717;0.431370823
La Rita;Ridge regression;963.1713696;0.423974006
La Rita;Ridge regression;963.1713696;0.423974006
La Rita;Ridge regression;963.1713696;0.423974006
La Rita;Ridge regression;963.1713696;0.423974006
La Rita;Linear regression;963.2678832;0.424021067
La Rita;Linear regression;963.2678832;0.424021067
La Rita;Linear regression;963.2678832;0.424021067
La Rita;Linear regression;963.2678832;0.424021067
28 Millas;ESN;963.324231;0.439035761
28 Millas;ESN;963.324231;0.439035761
28 Millas;ESN;963.324231;0.439035761
28 Millas;ESN;963.324231;0.439035761
La Rita;Ridge regression;963.350882;0.430368061
La Rita;Ridge regression;963.350882;0.430368061
La Rita;Linear regression;963.3836356;0.431399308
La Rita;Linear regression;963.3836356;0.431399308
La Rita;SVR - linear kernel;963.4368985;0.383755301
La Rita;Linear regression;963.4390767;0.430394788
La Rita;Linear regression;963.4390767;0.430394788
La Rita;Ridge regression;963.4433339;0.399494943
La Rita;Ridge regression;963.4433339;0.399494943
La Rita;Ridge regression;963.4433339;0.399494943
La Rita;Ridge regression;963.4433339;0.399494943
La Rita;Ridge regression;963.4965444;0.427493648
La Rita;Ridge regression;963.4965444;0.427493648
La Rita;SVR - linear kernel;963.5058458;0.365786579
La Rita;Ridge regression;963.5422929;0.426639041
La Rita;Ridge regression;963.5422929;0.426639041
La Rita;Ridge regression;963.5422929;0.426639041
La Rita;Ridge regression;963.5422929;0.426639041
La Rita;Ridge regression;963.5568373;0.423855295
La Rita;Ridge regression;963.5568373;0.423855295
La Rita;Linear regression;963.5690363;0.426639435
La Rita;Linear regression;963.5690363;0.426639435
La Rita;Linear regression;963.5690363;0.426639435
La Rita;Linear regression;963.5690363;0.426639435
La Rita;Linear regression;963.5861787;0.399559761
La Rita;Linear regression;963.5861787;0.399559761
La Rita;Linear regression;963.5861787;0.399559761
La Rita;Linear regression;963.5861787;0.399559761
La Rita;Linear regression;963.6591915;0.42390062
La Rita;Linear regression;963.6591915;0.42390062
28 Millas;SVR - linear kernel;963.742215;0.466956186
28 Millas;SVR - linear kernel;963.7482853;0.465674947
La Rita;Linear regression;963.7490381;0.427572147
La Rita;Linear regression;963.7490381;0.427572147
La Rita;Ridge regression;963.7846992;0.399435829
La Rita;Ridge regression;963.7846992;0.399435829
La Rita;SVR - linear kernel;963.8691129;0.363844283
La Rita;Linear regression;963.936903;0.399500203
La Rita;Linear regression;963.936903;0.399500203
La Rita;ElasticNet regression;963.9550166;0.444127721
La Rita;ElasticNet regression;963.9550166;0.444127721
La Rita;ElasticNet regression;963.9550166;0.444127721
La Rita;SVR - linear kernel;963.9825003;0.417022236
La Rita;Ridge regression;964.020226;0.444135767
La Rita;Ridge regression;964.020226;0.444135767
La Rita;Ridge regression;964.020226;0.444135767
La Rita;Linear regression;964.0202656;0.444135771
La Rita;Linear regression;964.0202656;0.444135771
La Rita;Linear regression;964.0202656;0.444135771
La Rita;Ridge regression;964.0255581;0.452496735
La Rita;Linear regression;964.055168;0.452509561
La Rita;SVR - linear kernel;964.1350854;0.504953034
La Rita;ElasticNet regression;964.1386151;0.452893303
La Rita;ElasticNet regression;964.1386151;0.452893303
La Rita;ElasticNet regression;964.1386151;0.452893303
La Rita;Ridge regression;964.1934408;0.452917553
La Rita;Ridge regression;964.1934408;0.452917553
La Rita;Ridge regression;964.1934408;0.452917553
La Rita;Linear regression;964.193476;0.452917567
La Rita;Linear regression;964.193476;0.452917567
La Rita;Linear regression;964.193476;0.452917567
La Rita;Ridge regression;964.2029317;0.44372529
La Rita;Linear regression;964.2514106;0.443728584
28 Millas;ESN;964.3836644;0.410685186
28 Millas;ESN;964.3836644;0.410685186
28 Millas;ESN;964.3836644;0.410685186
La Rita;Ridge regression;964.399769;0.467660506
La Rita;Ridge regression;964.399769;0.467660506
La Rita;Ridge regression;964.399769;0.467660506
La Rita;Ridge regression;964.399769;0.467660506
La Rita;SVR - linear kernel;964.403006;0.402414183
La Rita;SVR - linear kernel;964.4245196;0.414597727
La Rita;Linear regression;964.474774;0.4676471
La Rita;Linear regression;964.474774;0.4676471
La Rita;Linear regression;964.474774;0.4676471
La Rita;Linear regression;964.474774;0.4676471
La Rita;SVR - linear kernel;964.4755963;0.448545897
La Rita;Linear regression;964.4820924;0.479810839
La Rita;Linear regression;964.4820924;0.479810839
La Rita;Ridge regression;964.5835372;0.435589854
La Rita;Ridge regression;964.5835372;0.435589854
La Rita;Ridge regression;964.5835372;0.435589854
La Rita;Ridge regression;964.5835372;0.435589854
La Rita;Ridge regression;964.5916456;0.45541188
La Rita;Ridge regression;964.5916456;0.45541188
La Rita;Ridge regression;964.5916456;0.45541188
La Rita;Ridge regression;964.5916456;0.45541188
La Rita;Linear regression;964.6764104;0.455417047
La Rita;Linear regression;964.6764104;0.455417047
La Rita;Linear regression;964.6764104;0.455417047
La Rita;Linear regression;964.6764104;0.455417047
La Rita;Linear regression;964.7059007;0.435620157
La Rita;Linear regression;964.7059007;0.435620157
La Rita;Linear regression;964.7059007;0.435620157
La Rita;Linear regression;964.7059007;0.435620157
La Rita;SVR - linear kernel;964.7116116;0.402643314
La Rita;Ridge regression;964.7160431;0.409846389
La Rita;Ridge regression;964.7160431;0.409846389
La Rita;Ridge regression;964.7160431;0.409846389
La Rita;Ridge regression;964.7160431;0.409846389
La Rita;Ridge regression;964.8190029;0.451384179
La Rita;Ridge regression;964.8190029;0.451384179
La Rita;Ridge regression;964.8190029;0.451384179
La Rita;Ridge regression;964.8190029;0.451384179
La Rita;Linear regression;964.8537661;0.409881094
La Rita;Linear regression;964.8537661;0.409881094
La Rita;Linear regression;964.8537661;0.409881094
La Rita;Linear regression;964.8537661;0.409881094
28 Millas;ESN;964.8590898;0.490072459
28 Millas;ESN;964.8590898;0.490072459
La Rita;Linear regression;964.8806064;0.451376878
La Rita;Linear regression;964.8806064;0.451376878
La Rita;Linear regression;964.8806064;0.451376878
La Rita;Linear regression;964.8806064;0.451376878
La Rita;Ridge regression;964.973198;0.491724321
La Rita;Ridge regression;964.973198;0.491724321
La Rita;SVR - linear kernel;965.0181218;0.440569568
La Rita;Ridge regression;965.0472149;0.409756608
La Rita;Ridge regression;965.0472149;0.409756608
La Rita;Ridge regression;965.1375201;0.451303667
La Rita;Ridge regression;965.1375201;0.451303667
La Rita;Ridge regression;965.1498215;0.465532692
La Rita;Ridge regression;965.1498215;0.465532692
La Rita;Ridge regression;965.1498215;0.465532692
La Rita;Ridge regression;965.1498215;0.465532692
La Rita;Linear regression;965.1641266;0.465533202
La Rita;Linear regression;965.1641266;0.465533202
La Rita;Linear regression;965.1641266;0.465533202
La Rita;Linear regression;965.1641266;0.465533202
La Rita;Linear regression;965.1930096;0.409788354
La Rita;Linear regression;965.1930096;0.409788354
La Rita;Linear regression;965.2034542;0.451293915
La Rita;Linear regression;965.2034542;0.451293915
La Rita;SVR - linear kernel;965.3821258;0.539790324
La Rita;SVR - linear kernel;965.444276;0.46582756
La Rita;Ridge regression;965.45079;0.466061854
La Rita;Ridge regression;965.45079;0.466061854
La Rita;Ridge regression;965.5600571;0.445590656
La Rita;Ridge regression;965.5600571;0.445590656
La Rita;SVR - linear kernel;965.5800584;0.392704219
La Rita;Linear regression;965.7309397;0.445607433
La Rita;Linear regression;965.7309397;0.445607433
La Rita;Ridge regression;965.8247028;0.450471041
La Rita;Ridge regression;965.8247028;0.450471041
La Rita;Ridge regression;965.8247028;0.450471041
La Rita;Ridge regression;965.8247028;0.450471041
La Rita;Linear regression;965.8443488;0.450469661
La Rita;Linear regression;965.8443488;0.450469661
La Rita;Linear regression;965.8443488;0.450469661
La Rita;Linear regression;965.8443488;0.450469661
La Rita;Linear regression;965.9214946;0.466126553
La Rita;Linear regression;965.9214946;0.466126553
La Rita;SVR - linear kernel;965.9430855;0.390282483
La Rita;SVR - linear kernel;966.0753224;0.474626204
La Rita;SVR - linear kernel;966.1837492;0.540283909
La Rita;SVR - linear kernel;966.3811572;0.478758482
La Rita;Ridge regression;966.569545;0.417180222
La Rita;Ridge regression;966.569545;0.417180222
La Rita;SVR - linear kernel;966.5768591;0.437363067
La Rita;ElasticNet regression;966.7704677;0.463299199
La Rita;ElasticNet regression;966.7704677;0.463299199
La Rita;ElasticNet regression;966.7704677;0.463299199
La Rita;Ridge regression;966.7832947;0.463313637
La Rita;Ridge regression;966.7832947;0.463313637
La Rita;Ridge regression;966.7832947;0.463313637
La Rita;Linear regression;966.7833025;0.463313645
La Rita;Linear regression;966.7833025;0.463313645
La Rita;Linear regression;966.7833025;0.463313645
La Rita;Ridge regression;966.8038982;0.415742199
La Rita;Ridge regression;966.8038982;0.415742199
La Rita;Ridge regression;966.8038982;0.415742199
La Rita;Ridge regression;966.8038982;0.415742199
La Rita;SVR - linear kernel;966.8616206;0.429047394
La Rita;Linear regression;966.9320294;0.415779684
La Rita;Linear regression;966.9320294;0.415779684
La Rita;Linear regression;966.9320294;0.415779684
La Rita;Linear regression;966.9320294;0.415779684
La Rita;ElasticNet regression;966.9687782;0.463038897
La Rita;Ridge regression;966.9694214;0.463041032
La Rita;Linear regression;966.9694218;0.463041032
La Rita;SVR - linear kernel;967.0856225;0.468566797
La Rita;Ridge regression;967.1418228;0.420285285
La Rita;Ridge regression;967.1418228;0.420285285
La Rita;Ridge regression;967.1458302;0.415677749
La Rita;Ridge regression;967.1458302;0.415677749
La Rita;SVR - linear kernel;967.1541246;0.523598405
La Rita;SVR - linear kernel;967.180078;0.417409891
La Rita;ElasticNet regression;967.2703328;0.456929543
La Rita;Linear regression;967.281103;0.41571265
La Rita;Linear regression;967.281103;0.41571265
La Rita;Ridge regression;967.3386837;0.435685235
La Rita;Ridge regression;967.3386837;0.435685235
La Rita;Ridge regression;967.3386837;0.435685235
La Rita;Ridge regression;967.3386837;0.435685235
La Rita;Linear regression;967.3656106;0.435683107
La Rita;Linear regression;967.3656106;0.435683107
La Rita;Linear regression;967.3656106;0.435683107
La Rita;Linear regression;967.3656106;0.435683107
La Rita;Ridge regression;967.6410699;0.429802149
La Rita;Ridge regression;967.6410699;0.429802149
La Rita;Ridge regression;967.6410699;0.429802149
La Rita;Ridge regression;967.6410699;0.429802149
La Rita;SVR - linear kernel;967.6829684;0.467199528
La Rita;Linear regression;967.7533386;0.420431993
La Rita;Linear regression;967.7533386;0.420431993
La Rita;Linear regression;967.8238969;0.429831271
La Rita;Linear regression;967.8238969;0.429831271
La Rita;Linear regression;967.8238969;0.429831271
La Rita;Linear regression;967.8238969;0.429831271
La Rita;Linear regression;967.8489831;0.417553095
La Rita;Linear regression;967.8489831;0.417553095
La Rita;Ridge regression;967.9648544;0.43729021
La Rita;Ridge regression;967.9648544;0.43729021
La Rita;Ridge regression;967.9648544;0.43729021
La Rita;Ridge regression;967.9648544;0.43729021
La Rita;SVR - linear kernel;967.9899457;0.555437751
La Rita;SVR - linear kernel;968.0011904;0.433025493
La Rita;Linear regression;968.1096879;0.437326589
La Rita;Linear regression;968.1096879;0.437326589
La Rita;Linear regression;968.1096879;0.437326589
La Rita;Linear regression;968.1096879;0.437326589
La Rita;SVR - linear kernel;968.1142609;0.372633079
La Rita;ElasticNet regression;968.3428217;0.43677442
28 Millas;ESN;968.5545813;0.342762535
28 Millas;ESN;968.5545813;0.342762535
28 Millas;ESN;968.5545813;0.342762535
28 Millas;ESN;968.5545813;0.342762535
La Rita;Ridge regression;968.5922869;0.480937501
La Rita;Ridge regression;968.5922869;0.480937501
